origins,destinations,path,free_flow_time,num_edges,total_length,mean_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,num_traffic_lights
-60994150#2,-60681236#2,"-60994150#2,-60994150#1,-60994150#0,1164554904,60994150#1,60994150#2,60994150#3,60994150#4,-421304038,60994150#6,60994150#7,60994150#8,60994150#9,550891062#2,1164554884#0,1164554884#1,550891065#0,550891065#1,550891065#2,550891065#3,550891065#4,550891065#5,1164554885#0,550891059#0,550891059#1,550891059#2,-60994226#2,-60994226#1,-60994226#0,60994136#3,60994185#0,60994185#1,-60681236#6,-60681236#5,-60681236#4,-60681236#3,-60681236#2",3.547016589213079,37.0,1649.191181543341,8.931081081081079,0.0,0.0,0.0,0.0,0.0,0.043259806564145374,0.7596734405372619,0.0
-60994150#2,-60681236#2,"-60994150#2,-60994150#1,-60994150#0,1164554904,60994150#1,60994150#2,60994150#3,60994150#4,-421304038,60994150#6,60994150#7,60994150#8,60994150#9,550891062#2,1164554884#0,1164554884#1,550891065#0,-550891065#0,550891065#0,550891065#1,550891065#2,550891065#3,550891065#4,550891065#5,1164554885#0,550891059#0,550891059#1,550891059#2,-60994226#2,-60994226#1,-60994226#0,60994136#3,60994185#0,60994185#1,-60681236#6,-60681236#5,-60681236#4,-60681236#3,-60681236#2",3.717484776487989,39.0,1696.6070659214556,8.915263157894733,0.0,0.0,0.0,0.0,0.0,0.04205080418082034,0.7384424856832127,0.0
-36870556,-36870716#5,"-36870556,36870556,36837554#2,-560656059,-36870717#1,-36870717#0,-36870716#5",2.064150304586281,7.0,1600.5428096497023,14.282857142857141,0.0,0.0,0.0,0.0,0.0,0.0631538773924981,0.08432116164773155,0.0
60681188#1,-550891082#6,"60681188#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,868819343,60994165#0,60994165#1,60994165#2,60994165#3,60994165#4,60994165#5,546131769#0,546131769#1,546131769#2,60994208#0,60994208#1,60994208#2,60994183#0,60994183#1,60994183#2,60994183#3,60994183#4,60994183#5,60994183#6,60994183#7,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,1164554902,550891087#0,60994133#0,60994133#1,60994133#2,60994133#3,60994133#4,60994133#5,-550891078#0,-60995309#4,-60995309#3,-60995309#2,-60995309#1,-60995309#0,-550891082#14,-550891082#13,-550891082#12,-550891082#11,-550891082#10,-550891082#9,-550891082#8,-550891082#7,-550891082#6",3.942611184142484,66.0,2227.340947041196,8.91969696969697,0.0,0.0,0.0537887365304689,0.0,0.0,0.0,0.694219062160496,0.0
-60994143#0,-868814786,"-60994143#0,60994206#0,-60994206#0,-924949554,-924949553#0,-924949556#3,-924949556#2,-924949556#1,-924949556#0,49223867#1,1157076165,1157076154,-60633846#3,-60633846#2,-60633846#1,-60633846#0,60633872#0,-60681193,924947800,1107401566,1107401567#1,60681255#0,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,868814785,1117918904,1155992762,1164554883,1117918936,1117918937,1117918903#0,1117918903#1,60681281#0,60681281#1,-868814786",3.7648334927923655,41.0,2901.7649105718447,11.855853658536585,0.0,0.0,0.011765224554064433,0.15857796469211652,0.0,0.0,0.7346267414027557,0.0
-60994143#0,-868814786,"-60994143#0,-924949554,-924949553#0,-924949556#3,-924949556#2,-924949556#1,-924949556#0,49223867#1,1157076165,1157076154,-60633846#3,-60633846#2,-60633846#1,-60633846#0,60633872#0,-60681193,924947800,1107401566,1107401567#1,60681255#0,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,868814785,1117918904,1155992762,1164554883,1117918936,1117918937,1117918903#0,1117918903#1,60681281#0,60681281#1,-868814786",3.517614605237344,39.0,2750.1367765145956,12.036666666666664,0.0,0.0,0.012413897398677714,0.16732112288490117,0.0,0.0,0.7475628307284364,0.0
-60994143#0,-868814786,"-60994143#0,-924949554,-924949553#0,-924949556#3,-924949556#2,-924949556#1,-924949556#0,49223867#1,1157076165,1157076154,-60633846#3,-60633846#2,-60633846#1,-60633846#0,756587274#0,756587274#1,756587274#2,-550905970,550905969,60681260,-550905968,60681255#1,60681255#2,60681255#3,60681255#4,60681219#0,60681219#1,60681219#2,60681219#3,868814785,1117918904,1155992762,1164554883,1117918936,1117918937,1117918903#0,1117918903#1,60681281#0,-60681252,60681252,60681281#1,-868814786",3.856214220749495,42.0,2900.0708163149816,12.566190476190476,0.0,0.0,0.011772097282563206,0.0,0.0,0.0,0.9192844643232126,0.0
60994215#3,60994137#6,"60994215#3,60994215#4,-60994243#1,-60994243#0,60994215#8,60994215#9,60994215#10,-60994133#2,-60994133#1,-60994133#0,550891087#1,1164554897,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6",1.224704266155706,42.0,788.082469074066,9.256666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6881048787623617,0.0
60994215#3,60994137#6,"60994215#3,60994215#4,60994215#5,60994111#0,60994111#1,-60994144#0,-560656040,550891093#0,550891093#1,550891076#1,-550891069#1,-550891069#0,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6",1.404362450523766,42.0,821.9472798430938,9.256666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9648870372873705,0.0
60994215#3,60994137#6,"60994215#3,60994215#4,-60994243#1,-60994243#0,60994215#8,60994215#9,60994215#10,-60994133#2,-60994133#1,-60994133#0,550891087#1,1164554897,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,1115192659,-1115192659,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6",1.227848014655826,44.0,788.082469074066,9.467272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.6881048787623617,0.0
60994137#6,438200090#0,"60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,-1115192659,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,1164554899#0,1164554899#1,1164554899#2,23735159#2,23735159#3,23735159#4,23735158#0,23735158#1,23735158#2,23735158#3,23735158#4,23735158#5,560656086#0,560656086#1,560656086#2,560656086#3-AddedOnRampEdge,560656086#3,1316234971,640702030-AddedOnRampEdge,640702030,23734968#2,23734979#0,23734979#1,1047497682#0,1047497682#1,36837428#0,36837428#1,59190683#1,560656078,560655944#0,560655944#1,61742078,-36837545#1,-36837545#0,438200090#0",3.990146126304836,61.0,2205.7399812719946,12.885245901639346,0.0,0.0,0.30056003011441734,0.04821443971335039,0.0,0.0,0.4959178733578688,0.0
60994137#6,438200090#0,"60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,-1115192659,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,1164554899#0,1164554899#1,1164554899#2,23735159#2,23735159#3,23735159#4,23735158#0,23735158#1,23735158#2,23735158#3,-60681225#4,60681225#4,23735158#4,23735158#5,560656086#0,560656086#1,560656086#2,560656086#3-AddedOnRampEdge,560656086#3,1316234971,640702030-AddedOnRampEdge,640702030,23734968#2,23734979#0,23734979#1,1047497682#0,1047497682#1,36837428#0,36837428#1,59190683#1,560656078,560655944#0,560655944#1,61742078,-36837545#1,-36837545#0,438200090#0",4.174727359806155,63.0,2388.453858545737,12.917142857142858,0.0,0.0,0.2775675455582555,0.04452609246348089,0.0,0.0,0.4962301511871588,0.0
60681232#1,-143415300#1,"60681232#1,60681232#2,60681232#3,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,60681191#0,60681191#1,560656092#0,560656092#1,60681224#0,60681224#1,60681224#2,60681224#3,60681224#4,60681224#5,60681224#6,60681224#7,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,-60681240,60681220#7,60681268#1,869772915,144915715#0,144915715#1,144915715#2,144915715#3,613492884,613492878,613492886,613492887#0,613492887#1,143415408,854855699#0,854855699#1,854855700#0,1047614063,-143415300#5,-143415300#4,-143415300#3,-143415300#2,-143415300#1",2.9515027388578554,49.0,2441.6658740531266,12.64,0.0,0.0,0.2575879553638806,0.0,0.05843796752309742,0.0,0.5067968573138131,0.0
60681232#1,-143415300#1,"60681232#1,60681232#2,60681232#3,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,60681191#0,60681191#1,560656092#0,560656092#1,60681224#0,60681224#1,60681224#2,60681224#3,60681224#4,60681224#5,60681224#6,60681224#7,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,-60681240,60681220#7,60681268#1,869772915,144915715#0,144915715#1,144915715#2,144915715#3,613492884,613492878,613492886,613492887#0,613492887#1,143415408,854855699#0,854855699#1,854855700#0,1047614063,-143415300#5,373903534,-373903534,-143415300#4,-143415300#3,-143415300#2,-143415300#1",3.257525147821441,51.0,2612.220031692114,12.470980392156864,0.0,0.0,0.24076980979726176,0.0,0.05462250090691801,0.0,0.47370764199329013,0.0
60681232#1,-143415300#1,"60681232#1,60681232#2,60681232#3,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,60681191#0,60681191#1,560656092#0,560656092#1,60681224#0,60681224#1,60681224#2,60681224#3,60681224#4,60681224#5,60681224#6,60681224#7,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,-60681240,60681220#7,60681268#1,869772915,144915715#0,144915715#1,144915715#2,144915715#3,613492884,613492878,-144915716,613492878,613492886,-613492886,613492886,613492887#0,613492887#1,143415408,854855699#0,854855699#1,854855700#0,1047614063,-143415300#5,-143415300#4,-143415300#3,-143415300#2,-143415300#1",3.2028058938647144,53.0,2572.862144926801,12.90666666666667,0.0,0.0,0.2954452855360458,0.0,0.0554580785960576,0.0,0.4809540977624801,0.0
-463687737#0,-60994101#1,"-463687737#0,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,1164554902,550891087#0,550891087#1,1164554896,550891090,60994230#0,60994230#1,60994230#2,60994230#3,60994230#4,60994230#5,60994101#0,60994101#1,-60994101#1",1.2176112633678382,25.0,822.3754413251673,10.331599999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-463687737#0,-60994101#1,"-463687737#0,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,1164554902,550891087#0,550891087#1,1164554896,550891090,560656040,-60994252#1,-60994252#0,60994230#3,60994230#4,60994230#5,60994101#0,60994101#1,-60994101#1",1.3902204366267743,25.0,915.4941510917282,10.109199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9302400107869927,0.0
-463687737#0,-60994101#1,"-463687737#0,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,1164554902,550891087#0,550891087#1,1164554896,550891090,60994230#0,60994230#1,60994230#2,60994230#3,60994230#4,-60994129#1,60994129#1,60994230#5,60994101#0,60994101#1,-60994101#1",1.2490607474091149,27.0,881.9860025393749,10.595185185185183,0.0,0.0,0.0,0.0,0.0,0.0,0.9662066285391268,0.0
61921632#1,-36870556,"61921632#1,60633921#1,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,1115538235#0,1115538235#1,60681230#0,60681230#1,60681230#2,60681230#3,60681230#4,60681230#5,60681230#6,60681230#7,144915723#4,144915723#5,144915723#6,60994148#0,60994148#1,60994148#2,60994148#3,60994148#4,1157076172#4,1157076172#5,1157076172#6,23735168#0,23735168#1,23735168#2,23735168#3,23735168#4,1164554899#0,1164554899#1,1164554899#2,23735159#2,23735159#3,23735159#4,23735158#0,23735158#1,23735158#2,23735158#3,23735158#4,23735158#5,560656086#0,560656086#1,560656086#2,560656086#3-AddedOnRampEdge,560656086#3,1316234971,640702030-AddedOnRampEdge,640702030,23734968#2,23734979#0,23734979#1,1047497682#0,1047497682#1,36837428#0,36837428#1,59190683#1,560656078,560655944#0,560655944#1,61742078,-36837545#1,36837547#0,36837547#1,36837547#2,36837547#3,36837547#4,36837547#5,-36837434#1,36837549,-36837548#1,36837552#1,36837552#2,-36837551#3,36837554#0,36837554#1,-36870556",9.64192159645166,101.0,5279.9712162162505,12.182772277227725,0.0,0.0,0.3495392990573364,0.020141874452599195,0.014224864887256725,0.0,0.4678080138917229,0.0
61921632#1,-36870556,"61921632#1,60633921#1,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,1115538235#0,1115538235#1,60681230#0,60681230#1,60681230#2,60681230#3,60681230#4,60681230#5,60681230#6,60681230#7,144915723#4,144915723#5,144915723#6,60994148#0,60994148#1,60994148#2,60994148#3,60994148#4,1157076172#4,1157076172#5,1157076172#6,23735168#0,23735168#1,23735168#2,23735168#3,23735168#4,1164554899#0,1164554899#1,1164554899#2,23735159#2,23735159#3,23735159#4,23735158#0,23735158#1,23735158#2,23735158#3,23735158#4,23735158#5,560656086#0,560656086#1,560656086#2,560656086#3-AddedOnRampEdge,560656086#3,1316234971,640702030-AddedOnRampEdge,640702030,23734968#2,23734979#0,23734979#1,1047497682#0,1047497682#1,36837428#0,36837428#1,59190683#1,560656078,560655944#0,560655944#1,61742078,-36837545#1,36837547#0,36837547#1,36837547#2,36837547#3,36837547#4,36837547#5,36837434#2,1313271519,36837552#0,36837552#1,36837552#2,-36837551#3,36837554#0,36837554#1,-36870556",9.701005229905045,101.0,5474.358814278821,12.182772277227725,0.0,0.0,0.33712759805684556,0.01942666181708356,0.013719757821387001,0.0,0.49468162959401946,0.0
61921632#1,-36870556,"61921632#1,60633921#1,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,1115538235#0,1115538235#1,60681230#0,60681230#1,60681230#2,60681230#3,60681230#4,60681230#5,60681230#6,60681230#7,144915723#4,144915723#5,144915723#6,60994148#0,60994148#1,60994153#0,-60994153#0,60994148#2,60994148#3,60994148#4,1157076172#4,1157076172#5,1157076172#6,23735168#0,23735168#1,23735168#2,23735168#3,23735168#4,1164554899#0,1164554899#1,1164554899#2,23735159#2,23735159#3,23735159#4,23735158#0,23735158#1,23735158#2,23735158#3,23735158#4,23735158#5,560656086#0,560656086#1,560656086#2,560656086#3-AddedOnRampEdge,560656086#3,1316234971,640702030-AddedOnRampEdge,640702030,23734968#2,23734979#0,23734979#1,1047497682#0,1047497682#1,36837428#0,36837428#1,59190683#1,560656078,560655944#0,560655944#1,61742078,-36837545#1,36837547#0,36837547#1,36837547#2,36837547#3,36837547#4,36837547#5,-36837434#1,36837549,-36837548#1,36837552#1,36837552#2,-36837551#3,36837554#0,36837554#1,-36870556",9.642401558054733,103.0,5279.971216216249,12.21592233009709,0.0,0.0,0.3495392990573365,0.020141874452599202,0.01422486488725673,0.0,0.467808013891723,0.0
-143415300#1,60681217#1,"-143415300#1,-143415300#0,143415300#0,143415300#1,373903535,-373903535,143415300#2,143415300#3,143415300#4,373903534,-373903534,143415300#5,1047614068,854855700#2,854855700#3,854855700#4,854855700#5,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,-144915715#2,-144915715#1,-144915715#0,-561111508,-60681268#1,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,1157076172#3,1157076172#4,1157076172#5,1157076172#6,23735168#0,60681187#0,60681187#1,60681187#2,1115216863,60681217#0,60681217#1",4.377382306858872,61.0,3283.4687209350222,12.703606557377052,0.0,0.0,0.21789264472512443,0.0,0.21267987374123062,0.0,0.08066173952684993,0.0
-143415300#1,60681217#1,"-143415300#1,-143415300#0,143415300#0,143415300#1,143415300#2,143415300#3,143415300#4,143415300#5,1047614068,854855700#2,854855700#3,854855700#4,854855700#5,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,-144915715#2,-144915715#1,-144915715#0,-561111508,-60681268#1,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,1157076172#3,1157076172#4,1157076172#5,1157076172#6,23735168#0,60681187#0,60681187#1,60681187#2,1115216863,60681217#0,60681217#1",3.3090949919329025,57.0,2715.490825990012,13.010526315789473,0.0,0.0,0.26346753840198206,0.0,0.25716445304032454,0.0,0.0975331222546336,0.0
-143415300#1,60681217#1,"-143415300#1,-143415300#0,143415300#0,143415300#1,143415300#2,143415300#3,143415300#4,143415300#5,1047614068,854855700#2,854855700#3,854855700#4,854855700#5,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,-144915715#2,-144915715#1,-144915715#0,144915756,561111507,-60681268#1,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,1157076172#3,1157076172#4,1157076172#5,1157076172#6,23735168#0,60681187#0,60681187#1,60681187#2,1115216863,60681217#0,60681217#1",3.324921725794194,58.0,2727.7069800668423,13.025689655172414,0.0,0.0,0.21582372194095426,0.0,0.2560127308779435,0.05094240905151455,0.09709631593424661,0.0
-143415323#1,60681215#3,"-143415323#1,143415323#1,143415323#2,143415323#3,143415323#4,143415323#5,143415323#6,143415376#0,143415376#1,143415376#2,1047614066,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,-144915715#2,-144915715#1,-144915715#0,-561111508,-60681268#1,-60681268#0,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3",2.9759499988744844,38.0,2284.5906150189003,12.131842105263155,0.0,0.0,0.14224634861014532,0.0,0.4010500404275541,0.0,0.21763733662262771,0.0
-143415323#1,60681215#3,"-143415323#1,143415323#1,143415323#2,143415323#3,143415323#4,143415323#5,143415323#6,143415376#0,143415376#1,143415376#2,1047614066,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,-144915715#2,-144915715#1,-144915715#0,144915756,561111507,-60681268#1,-60681268#0,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3",2.991776732735776,39.0,2296.8067690957296,12.176923076923075,0.0,0.0,0.08630889853180114,0.0,0.39891695324220483,0.060499632194111204,0.2164797767996481,0.0
-143415323#1,60681215#3,"-143415323#1,143415323#1,143415323#2,143415323#3,143415323#4,143415323#5,143415323#6,143415376#0,143415376#1,143415376#2,1047614066,854855700#6,1047614064#0,1047614064#1,-143415408,-613492887#1,-613492887#0,-613492886,-144915716,-613492884,-144915715#3,144915715#3,-144915715#3,-144915715#2,-144915715#1,-144915715#0,-561111508,-60681268#1,-60681268#0,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3",3.066433537969134,40.0,2339.185911747273,12.319230769230765,0.0,0.0,0.1622658412388844,0.0,0.3916897557874533,0.0,0.21255780236568195,0.0
60681225#1,367155353#0,"60681225#1,60681225#2,60681225#3,-60681206#2,-60681206#1,60681222#4,60681222#5,60681222#6,23735155#2,23735155#3,23735155#4,23735159#0,1157076157#0,1157076157#1,1164554901#1,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,144915713#0,144915713#1,144915713#2,144915713#3,144915713#4,144915713#5,144915723#8,144915723#1,144915723#2,60994109#0,60994109#1,60994109#2,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,60994109#9,60994109#10,1115538238,868819341#0,868819341#1,1164554893#5,1164554893#0,60681227#0,60681227#1,60681227#2,60681227#3,60681227#4,60681227#5,60681227#6,49223867#0,49223867#1,752298269#0,752298269#1,1164554869#0,1164554869#1,27777441#1,27777441#2,694483655,652870343,924947814,179466461#0,179466461#1,179466461#2,179466461#3,179466461#4,23735198#0,23735198#2,23735198#3,1157291953#0,550900607#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,-367155342#0,48815532#0,719708426,367155353#0",4.589278519183052,110.0,3548.459463609488,13.384545454545458,0.0,0.0,0.9393388093036616,0.0,0.0,0.0,0.0,10.0
60681225#1,367155353#0,"60681225#1,60681225#2,60681225#3,-60681206#2,-60681206#1,60681222#4,60681222#5,60681222#6,23735155#2,23735155#3,23735155#4,23735159#0,1157076157#0,1157076157#1,1164554901#1,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,144915713#0,144915713#1,144915713#2,144915713#3,144915713#4,144915713#5,144915723#8,144915723#1,144915723#2,60994109#0,60994109#1,60994109#2,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,60994109#9,60994109#10,1115538238,868819341#0,868819341#1,1164554893#5,1164554893#0,60681227#0,60681227#1,60681227#2,60681227#3,60681227#4,60681227#5,60681227#6,49223867#0,49223867#1,752298269#0,752298269#1,1164554869#0,1164554869#1,27777441#1,27777441#2,694483655,652870343,924947814,179466461#0,179466461#1,179466461#2,179466461#3,179466461#4,23735198#0,23735198#2,23735198#3,1157291953#0,550900607#0,550900607#1,550900607#2,23735202#2,23735202#3,23735202#4,382329293#2,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,48815510,-48815500#3,-48815500#2,367155353#0",4.954973263603499,110.0,3698.427853107368,13.384545454545458,0.0,0.0,0.8911466552631001,0.0,0.0,0.0,0.0,10.0
60681225#1,367155353#0,"60681225#1,60681225#2,60681225#3,-60681206#2,-60681206#1,60681222#4,60681222#5,60681222#6,23735155#2,23735155#3,23735155#4,23735159#0,1157076157#0,1157076157#1,1164554901#1,1164554865,23735160#0,23735160#1,23735160#2,23735160#3,23735160#4,23735160#5,1157076172#0,1157076172#1,1157076172#2,144915713#0,144915713#1,144915713#2,144915713#3,144915713#4,144915713#5,144915723#8,144915723#1,144915723#2,60994109#0,60994109#1,60994109#2,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,1115538236,-1115538235#1,-1115538235#0,-60994211#5,-60994211#4,-60994211#3,-60994211#2,-60994211#1,-60994211#0,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,-60633921#1,-60633921#0,-1107401572,-868812839#6,-868812839#4,-868812839#3,-868812839#2,-868812839#1,-1226745803#1,-868812840#1,-868812840#0,382329291,51821547#0,51821547#2,51821547#3,23735209,23735104,23735095#0,23735095#2,23735095#3,23735095#4,23735091,988736350,988822530,1152783649,652870334#0,652870334#2,652870334#3,1152783645#0,1152783645#1,-1152783655,48796650#0,48796650#1,48796684#0,48796684#3,-331909108#0,-367155342#1,48815510,-48815500#3,-48815500#2,367155353#0",6.297476846449692,111.0,4186.023161150236,12.388198198198204,0.0,0.0,0.5176589971648131,0.0,0.06485438646500115,0.0,0.15853113351997714,7.0
60994148#3,577205488#3,"60994148#3,60994148#4,1157076172#4,1157076172#5,1157076172#6,23735168#0,23735168#1,23735168#2,23735168#3,23735168#4,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,-1115192659,60994220#4,60994220#5,60994220#6,577205488#0,577205488#1,577205488#2,577205488#3",1.0474563331452094,34.0,630.7233630678022,10.782941176470587,0.0,0.0,0.700007187171818,0.0,0.0,0.0,0.2999928128281819,0.0
60994148#3,577205488#3,"60994148#3,60994148#4,1157076172#4,1157076172#5,1157076172#6,1157076172#7,1157076172#0,1156823492#0,1156823492#1,-60994135#7,-60994135#6,-60994135#5,-60994135#4,-60994135#3,-60994135#2,-60994135#1,-60994135#0,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,577205488#0,577205488#1,577205488#2,577205488#3",1.185055663734176,35.0,827.3884513611446,11.665999999999999,0.0,0.0,0.2816091950194239,0.0,0.0,0.0,0.4738757290826813,0.0
-463687738#6,-60681226#6,"-463687738#6,-463687738#5,463687739#0,463687739#1,463687739#2,-60994224#4,-60994224#3,-60994224#2,-60994224#1,-60994224#0,1112772638#3,1112772638#4,-1112772637#4,-1112772637#3,-1112772637#2,-1112772637#1,-1112772637#0,144915723#2,144915723#3,144915723#4,60994235#0,60994235#1,60994235#2,60994235#3,60994235#4,60994235#5,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6",0.9797450585705846,32.0,842.1905940482962,10.93625,0.0,0.0,0.043869074227617405,0.0,0.0,0.0,0.4955488617299319,0.0
60994220#11,-924729047#1,"60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,-150118051#1,-150118051#0,924729047#0,924729047#1,924729047#2,924729047#3,-924729047#3,-924729047#2,-924729047#1",0.5006217173694532,18.0,480.10978000451746,11.109999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5586326405820958,0.0
