origins,destinations,path,free_flow_time
340424255#4,963680794#0,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,27314063,948159671#0,948159671#1,255099147#0,255099147#1,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0",5.430028357820109
340424255#4,963680794#0,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,27651674#0,27651674#1,27651674#2,22960884#0,-28033573,28213172#0,28213172#1,28213172#2,59717846#3,-158747631,-28213208#1,-28213208#0,-28252982#1,-28252982#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,-806063164#1,-806063164#0,19832208#0,19832208#1,19832208#2,19832208#3,19832208#4,19832208#5,19832208#6,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0",5.549359772791054
340424255#4,963680794#0,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,27651674#0,27651674#1,27651674#2,22960884#0,-28033573,28213172#0,28213172#1,28213172#2,28213172#3,808520425#0,808520425#1,808520425#2,-28252982#1,-28252982#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,-806063164#1,-806063164#0,19832208#0,19832208#1,19832208#2,19832208#3,19832208#4,19832208#5,19832208#6,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0",5.6050101827030385
-577958438#0,963680794#1,"-577958438#0,577958438#0,577958438#1,-289991665,27314063,948159671#0,948159671#1,255099147#0,255099147#1,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0,963680794#1",4.332823986325992
-577958438#0,963680794#1,"-577958438#0,577958438#0,577958438#1,-289991665,27314063,119297302,1206199380,577953891,255099147#0,255099147#1,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0,963680794#1",4.340347384454142
-577958438#0,963680794#1,"-577958438#0,577958438#0,577958438#1,-289991665,26260414,971185706,714000704#0,714000704#1,-255099148#1,-255099148#0,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,963680794#0,963680794#1",4.3405873652556775
16379677#0,304496366#0,"16379677#0,22584557,220388813#0,220388813#1,-26300659#0,-842511300#12,-842511300#11,-842511300#10,-842511300#9,-842511300#8,-842511300#7,-842511300#6,-842511300#5,-842511300#4,-842511300#3,-842511300#2,-842511300#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0",3.486516137549798
16379677#0,304496366#0,"16379677#0,22584557,220388813#0,220388813#1,-26300659#0,-842511300#12,-842511300#11,-842511300#10,-842511300#9,-842511300#8,-842511300#7,-842511300#6,-842511300#5,-842511300#4,-842511300#3,-842511300#2,-842511300#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,16071858,26260398#0,26260398#1,26260398#2,16071857#0,16071857#1,16617952#2,304496366#0",3.477583283832771
16379677#0,304496366#0,"16379677#0,22584557,220388813#0,220388813#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-422528817#2,-422528817#0,-26260431#9,-26260431#8,-26260431#7,-26260431#6,-26260431#5,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,304496366#0",4.411664814731255
-777977877#0,-26300659#4,"-777977877#0,-328717709#0,39736814#0,39736814#1,39736814#2,39736814#3,39736814#4,39736814#5,39736814#6,449879748#0,449879748#1,449879748#2,449879748#3,26260409#0,26260409#1,26260409#2,26260409#3,314788170#1,314788170#2,340424046#0,340424046#1,340424046#2,340424046#3,1370997472#1,932524741#0,932524741#1,932524741#2,340426164#0,340426164#1,340426164#2,340426164#3,842511300#0,16380187#1,16380187#2,16380187#3,16379365#4,16379365#5,-28814639#2,-220382188,220382189#1,422528817#1,-26300659#5,-26300659#4",2.7352335030484474
-777977877#0,-26300659#4,"-777977877#0,-328717709#0,39736814#0,39736814#1,39736814#2,39736814#3,39736814#4,39736814#5,39736814#6,449879748#0,449879748#1,449879748#2,449879748#3,26260409#0,26260409#1,26260409#2,26260409#3,314788170#1,314788170#2,340424046#0,340424046#1,340424046#2,340424046#3,1370997472#1,932524740#0,932524740#1,16071881#4,16071881#5,16071881#6,16071881#7,340426164#2,340426164#3,842511300#0,16380187#1,16380187#2,26260431#5,27628457#0,27628457#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-26300659#5,-26300659#4",2.7169903526565413
-777977877#0,-26300659#4,"-777977877#0,-328717709#0,39736814#0,39736814#1,39736814#2,39736814#3,39736814#4,39736814#5,39736814#6,449879748#0,449879748#1,449879748#2,449879748#3,26260409#0,26260409#1,26260409#2,26260409#3,314788170#1,314788170#2,340424046#0,340424046#1,340424046#2,340424046#3,1370997472#1,932524741#0,932524741#1,932524741#2,340426164#0,340426164#1,340426164#2,340426164#3,842511300#0,16380187#1,16380187#2,26260431#5,27628457#0,27628457#1,26300659#1,26300659#2,26300659#3,26300659#4,26300659#5,-26300659#5,-26300659#4",2.4932854639335935
340424255#4,-572528502#5,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,27314063,119297302,1206199380,577953891,255099147#0,255099147#1,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5",4.697935909609723
340424255#4,-572528502#5,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,27314063,948159671#0,948159671#1,255099147#0,255099147#1,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5",4.690412511481573
340424255#4,-572528502#5,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,27651674#0,27651674#1,27651674#2,22960884#0,-28033573,28213172#0,28213172#1,28213172#2,28213172#3,808520425#0,808520425#1,808520425#2,-28252982#1,-28252982#0,-102015882#4,-102015882#3,-102015882#2,22584560,326041817#3,27628201,1160173926,364868294#0,364868294#1,364868294#2,-806063164#1,-806063164#0,19832208#0,19832208#1,19832208#2,19832208#3,19832208#4,19832208#5,19832208#6,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5",4.865394336364503
566477536#5,713801345#1,"566477536#5,566477536#6,566477536#7,566477536#8,-26257432#2,-26257432#1,16071875#0,16071875#1,16071875#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,26260402#0,26260402#1,26260402#2,572528356,621532200#1,621532200#2,1107704969,-338207925,-22584557,-16379677#0,16379633#1,26260394,22584554#0,22584554#1,102015881#2,102015881#3,102015882#0,102015882#1,22584560,326041817#3,27628201,-572787660,-845045798#2,-845045798#1,-845045798#0,713801345#0,713801345#1",6.590784315869975
566477536#5,713801345#1,"566477536#5,566477536#6,566477536#7,566477536#8,-26257432#2,-26257432#1,16071875#0,16071875#1,16071875#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,-26260407#3,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,26260402#0,26260402#1,26260402#2,572528356,621532200#1,621532200#2,1107704969,-338207925,-22584557,-16379677#0,16379633#1,26260394,22584554#0,22584554#1,102015881#2,102015881#3,102015882#0,102015882#1,22584560,326041817#3,27628201,-572787660,-845045798#2,-845045798#1,-845045798#0,713801345#0,713801345#1",6.895466188619074
566477536#5,713801345#1,"566477536#5,566477536#6,566477536#7,566477536#8,-26257432#2,-26257432#1,16071875#0,16071875#1,16071875#2,16376494#3,16376494#4,16077128#0,16077128#1,16077128#2,16077128#3,16077128#4,16071848#0,16071848#1,16071848#2,16071848#3,16071848#4,16071848#5,16071848#6,16071848#7,16071848#8,16071848#9,963680793#0,963680793#1,26260407#3,709082335#3,572531849#1,572531849#2,572531849#3,572531849#4,26260402#0,26260402#1,26260402#2,572528356,621532200#1,621532200#2,1107704969,-338207925,-22584557,-16379677#0,-16379633#0,16379633#0,16379633#1,26260394,22584554#0,22584554#1,102015881#2,102015881#3,102015882#0,102015882#1,22584560,326041817#3,27628201,-572787660,-845045798#2,-845045798#1,-845045798#0,713801345#0,713801345#1",6.591584635998027
1062638166,-279550627#6,"1062638166,340424255#0,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-601098681,279550627#0,279550627#1,279550627#2,279550627#3,279550627#4,279550627#5,279550627#6,-279550627#6",2.4708846283340744
1062638166,-279550627#6,"1062638166,340424255#0,-59717846#4,59717846#4,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-601098681,279550627#0,279550627#1,279550627#2,279550627#3,279550627#4,279550627#5,279550627#6,-279550627#6",2.6697807166470087
1062638166,-279550627#6,"1062638166,340424255#0,340424255#1,340424255#2,340424255#3,340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-601098681,131447931#0,131447931#1,131447930#0,131447930#1,131447930#2,27314372,279550627#5,279550627#6,-279550627#6",2.9699519216724792
713801345#1,18629891#1,"713801345#1,713801345#2,713801345#3,713801345#4,713801345#5,713801345#6,-552991426#2,-552991426#1,-552991426#0,-1079423260#2,-1079423260#1,-1079423260#0,-1079423258#0,-1079423259#0,39736807#0,39736807#1,-621396859#3,-621396859#2,-621396859#0,28155192,326043291#0,326043291#1,326043291#2,1060516236,-714000704#0,714000704#0,714000704#1,-255099148#1,-255099148#0,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,1266726713#1,1266726713#2,1266726713#3,16071856,16071857#0,16071857#1,16617952#2,18629891#0,18629891#1",6.994433857307198
713801345#1,18629891#1,"713801345#1,713801345#2,713801345#3,713801345#4,713801345#5,713801345#6,-552991426#2,-552991426#1,-552991426#0,-1079423260#2,-1079423260#1,-1079423260#0,-1079423258#0,-1079423259#0,39736807#0,39736807#1,-621396859#3,-621396859#2,-621396859#0,28155192,326043291#0,326043291#1,326043291#2,1060516236,-714000704#0,714000704#0,714000704#1,-255099148#1,-255099148#0,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,1266726713#0,16071858,26260398#0,26260398#1,26260398#2,16071857#0,16071857#1,16617952#2,18629891#0,18629891#1",6.985501003590172
713801345#1,18629891#1,"713801345#1,713801345#2,713801345#3,713801345#4,713801345#5,713801345#6,-552991426#2,-552991426#1,-552991426#0,-1079423260#2,-1079423260#1,-1079423260#0,-1079423258#0,-1079423259#0,39736807#0,39736807#1,-621396859#3,-621396859#2,-621396859#0,28155192,326043291#0,326043291#1,326043291#2,1060516236,-714000704#0,714000704#0,714000704#1,-255099148#1,-255099148#0,948159672,205332162#0,205332162#1,205212217#0,205212217#1,205212217#2,205212217#3,-704357421#2,-27628289#1,-27628289#0,-16380187#4,-16380187#3,-16380187#2,-16380187#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,16071846#0,16071846#1,16071846#2,-26257439#6,-653950558#2,-26257439#0,16376477#0,16376477#1,16376477#2,16376477#3,16376477#4,16376477#5,16376477#6,15918268#3,15918268#4,15918268#5,15918268#6,15918268#7,82363101#0,82363101#1,1266726714,26260398#0,26260398#1,26260398#2,16071857#0,16071857#1,16617952#2,18629891#0,18629891#1",6.790377558528695
340424255#4,205332162#1,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,27314063,948159671#0,948159671#1,255099147#0,255099147#1,948159672,205332162#0,205332162#1",2.1240482840051254
340424255#4,205332162#1,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,26260414,971185706,714000704#0,714000704#1,-255099148#1,-255099148#0,948159672,205332162#0,205332162#1",2.131811662934811
340424255#4,205332162#1,"340424255#4,340424255#5,340424255#6,340424255#7,340424255#8,1370997470,1064509881#0,1064509881#1,27627887#0,27627887#1,27627887#2,27313589,1079423247,289991666#0,289991666#1,289991666#2,289991666#3,289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,27314063,119297302,1206199380,577953891,255099147#0,255099147#1,948159672,205332162#0,205332162#1",2.1315716821332753
289991667#1,39736807#0,"289991667#1,289991667#2,289991667#3,289991667#4,158559917,-158560329#2,-158560329#1,-158560329#0,158559374#0,-16380361#2,-16380361#1,-16380361#0,16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27651294,-440861478,-552991426#4,-552991426#3,-552991426#2,-552991426#1,-552991426#0,-1079423260#2,-1079423260#1,-1079423260#0,-1079423258#0,-1079423259#0,39736807#0",2.077298655317786
289991667#1,39736807#0,"289991667#1,289991667#2,289991667#3,289991667#4,158559917,-158560329#2,-158560329#1,-158560329#0,158559374#0,-16380361#2,-16380361#1,-16380361#0,-131117192,131117192,16380344#0,16380344#1,17940759#2,17940759#3,17940759#4,17940759#5,17940759#6,17940759#7,17940759#8,17940759#9,17940759#10,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27651294,-440861478,-552991426#4,-552991426#3,-552991426#2,-552991426#1,-552991426#0,-1079423260#2,-1079423260#1,-1079423260#0,-1079423258#0,-1079423259#0,39736807#0",2.221755098802307
-82361520,16071869#0,"-82361520,-16379677#2,-16379677#1,22584557,220388813#0,220388813#1,-26300659#0,-842511300#12,-842511300#11,-842511300#10,-842511300#9,-842511300#8,-842511300#7,-842511300#6,-842511300#5,-842511300#4,-842511300#3,-842511300#2,-842511300#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,-662389041#0,-691266027,-304496365#10,-304496365#9,-304496365#8,-304496365#7,-304496365#6,-304496365#5,-304496365#4,-304496365#3,-304496365#2,-304496365#1,-325893084#8,-325893084#6,-325893084#5,-325893084#4,-325893084#3,-325893084#2,-325893084#1,-325893084#0,-314788175,-459398532#5,-459398532#4,-459398532#3,-459398532#2,16071869#0",2.948249422159072
-82361520,16071869#0,"-82361520,-16379677#2,-16379677#1,22584557,338207925,-27628358#0,1107704968#1,1107704967#1,26300661#0,26300661#1,26300661#2,26300661#3,-842511300#8,-842511300#7,-842511300#6,-842511300#5,-842511300#4,-842511300#3,-842511300#2,-842511300#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,-662389041#0,-691266027,-304496365#10,-304496365#9,-304496365#8,-304496365#7,-304496365#6,-304496365#5,-304496365#4,-304496365#3,-304496365#2,-304496365#1,-325893084#8,-325893084#6,-325893084#5,-325893084#4,-325893084#3,-325893084#2,-325893084#1,-325893084#0,-314788175,-459398532#5,-459398532#4,-459398532#3,-459398532#2,16071869#0",3.2092650163016962
-82361520,16071869#0,"-82361520,-16379677#2,-16379677#1,22584557,-22584557,22584557,220388813#0,220388813#1,-26300659#0,-842511300#12,-842511300#11,-842511300#10,-842511300#9,-842511300#8,-842511300#7,-842511300#6,-842511300#5,-842511300#4,-842511300#3,-842511300#2,-842511300#1,-16380187#0,-572528502#5,-572528502#4,-572528502#3,-572528502#2,-572528502#1,-572528502#0,-572531849#4,-572531849#3,-572531849#2,-572531849#1,-572531849#0,-709082335#2,-709082335#1,-709082335#0,-662389041#1,-662389041#0,-691266027,-304496365#10,-304496365#9,-304496365#8,-304496365#7,-304496365#6,-304496365#5,-304496365#4,-304496365#3,-304496365#2,-304496365#1,-325893084#8,-325893084#6,-325893084#5,-325893084#4,-325893084#3,-325893084#2,-325893084#1,-325893084#0,-314788175,-459398532#5,-459398532#4,-459398532#3,-459398532#2,16071869#0",3.236204604231901
289991666#4,-27313675#3,"289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,26260414,971185706,714000704#0,714000704#1,-326043291#2,-326043291#1,-326043291#0,-696904626,-696904627,552180898,16379498,621396859#0,621396859#1,621396859#3,621396858#0,621396858#1,17940774,1079423259#1,1079423258#1,364867194#0,364867194#1,364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3",1.1827283601560405
289991666#4,-27313675#3,"289991666#4,-27313569#2,-27313569#1,-27313569#0,-572525799#2,-572525799#1,-572525799#0,601098680#0,601098680#1,-289991665,26260414,971185706,714000704#0,714000704#1,-326043291#2,-326043291#1,-326043291#0,-696904626,279550629,16379498,621396859#0,621396859#1,621396859#3,621396858#0,621396858#1,17940774,1079423259#1,1079423258#1,364867194#0,364867194#1,364867194#2,364867194#3,364867194#4,364867194#5,-27313675#5,-27313675#4,-27313675#3",1.151060193339359
-34083469#9,172827480#2,"-34083469#9,-34083469#8,-34083469#7,-34083469#6,-34083469#5,-34083469#4,-34083469#3,-34083469#2,-34083469#1,-34083469#0,806063164#0,806063164#1,16379325#0,16379325#1,16379325#2,16379325#3,16379325#4,16379325#5,-1062638165,-22584560,102015882#2,102015882#3,102015882#4,552997715,340424253#1,304496606#0,304496606#1,304496606#2,-28213113#6,-28213113#5,-28213113#4,-28213113#3,-28213113#2,-28213113#1,-28213113#0,-340424254#4,-340424254#3,-340424254#2,-340424254#1,-340424254#0,-28213128#1,-28213128#0,-28220358#3,-28220358#1,-28220358#0,-172827480#7,-172827480#6,-172827480#5,-172827480#4,-172827480#3,-172827480#2,172827480#2",3.3285940003553374
-34083469#9,172827480#2,"-34083469#9,-34083469#8,-34083469#7,-34083469#6,-34083469#5,-34083469#4,-34083469#3,-34083469#2,-34083469#1,-34083469#0,-314788612#10,-713867854#1,-713867854#0,16379325#1,16379325#2,16379325#3,16379325#4,16379325#5,-1062638165,-22584560,102015882#2,102015882#3,102015882#4,552997715,340424253#1,304496606#0,304496606#1,304496606#2,-28213113#6,-28213113#5,-28213113#4,-28213113#3,-28213113#2,-28213113#1,-28213113#0,-340424254#4,-340424254#3,-340424254#2,-340424254#1,-340424254#0,-28213128#1,-28213128#0,-28220358#3,-28220358#1,-28220358#0,-172827480#7,-172827480#6,-172827480#5,-172827480#4,-172827480#3,-172827480#2,172827480#2",3.3287064684055983
-34083469#9,172827480#2,"-34083469#9,-34083469#8,-34083469#7,-34083469#6,-34083469#5,-34083469#4,-34083469#3,-34083469#2,-34083469#1,-34083469#0,806063164#0,806063164#1,16379325#0,16379325#1,16379325#2,16379325#3,16379325#4,16379325#5,-1062638165,-22584560,102015882#2,102015882#3,102015882#4,552997715,340424253#1,304496606#0,304496606#1,304496606#2,-28213113#6,-28213113#5,-28213113#4,-28213113#3,-28213113#2,-28213113#1,-28213113#0,-340424254#4,-340424254#3,-340424254#2,-340424254#1,-340424254#0,-28213128#1,-28213128#0,-28220358#3,-28220358#1,-28220358#0,-172827480#7,-172827480#6,-172827480#5,-135404899#3,135404899#3,-172827480#4,-172827480#3,-172827480#2,172827480#2",3.424202351687231
-135404895#1,27627407#0,"-135404895#1,709075269#1,172827480#0,172827480#1,172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,842001091#3,842001091#4,82366148,658001120,658001121,340425204#0,340425204#1,340425204#2,948166658,28033075#0,28033075#1,508430531,169421210,130458473#3,1317253611,28213306#1,697654833,22960884#1,22960884#2,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,281447831#0,281447831#1,281447831#2,1201075195,16380361#0,16380361#1,16380361#2,158559374#1,158559374#2,27628105#0,27628105#1,27628105#2,27628105#3,27628105#4,27628105#5,27628012#5,27628012#6,27628012#7,27628012#8,27628012#9,27628012#10,27628012#1,27628067#0,27628067#1,27628067#2,27628067#3,27628067#4,-574462200#1,-574462200#0,1067896659#0,1067896659#1,1067896659#2,27627407#0",4.790651500212598
-135404895#1,27627407#0,"-135404895#1,709075269#1,172827480#0,172827480#1,172827480#2,172827480#3,172827480#4,172827480#5,172827480#6,172827480#7,28220358#0,28220358#1,28220358#2,842001091#0,842001091#1,842001091#2,173216994#0,338206711#0,-130456183#4,-130456183#3,-130456183#2,-130456183#1,-130456183#0,22584562,340425205#0,340425205#1,340425205#2,508430531,169421210,130458473#3,1317253611,28213306#1,697654833,22960884#1,22960884#2,22960884#3,18439066#0,18439066#1,18439066#2,18439066#3,1201269574#0,1201269574#1,1064509881#1,27627887#0,27627887#1,27627887#2,281447831#0,281447831#1,281447831#2,1201075195,16380361#0,16380361#1,16380361#2,158559374#1,158559374#2,27628105#0,27628105#1,27628105#2,27628105#3,27628105#4,27628105#5,27628012#5,27628012#6,27628012#7,27628012#8,27628012#9,27628012#10,27628012#1,27628067#0,27628067#1,27628067#2,27628067#3,27628067#4,-574462200#1,-574462200#0,1067896659#0,1067896659#1,1067896659#2,27627407#0",4.435896480854243
