agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
514,-190555207#13,-457848001#7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a755824410ffff,8a755824411ffff,8a7558244107fff,8a7558244157fff,8a7558244147fff,8a755824402ffff,8a755824400ffff,8a7558244077fff,8a7558244047fff",3
515,-299840759#3,-40459873#3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a755824414ffff,8a7558244147fff,8a755824402ffff",3
516,202677098,-203097042,0.5,0.5,1.0,0.5,0.25,0.75,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.0,0.5,0.0,0.0,"8a7558244417fff,8a755824458ffff,8a75582444a7fff,8a7558244407fff,8a755824440ffff,8a7558244477fff,8a7558244467fff,8a755824446ffff,8a755824409ffff,8a75582440f7fff,8a75582440affff",1
516,202677098,-203097042,0.0,0.0,0.5,0.0,0.25,0.75,0.75,0.75,0.5,0.75,1.0,0.75,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.5,"8a7558244417fff,8a755824458ffff,8a75582444a7fff,8a7558244407fff,8a755824440ffff,8a7558244477fff,8a7558244467fff,8a755824446ffff,8a755824409ffff,8a75582440f7fff,8a75582440affff",3
517,-190555207#14,200536240#0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a7558244157fff,8a755824410ffff,8a755824411ffff,8a7558244107fff,8a7558244147fff,8a755824402ffff,8a755824400ffff,8a755824401ffff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a75582440b7fff",3
518,200536240#0,-190555207#14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a75582440b7fff,8a7558244467fff,8a755824446ffff,8a755824409ffff,8a75582440f7fff,8a755824401ffff,8a755824400ffff,8a755824402ffff,8a7558244147fff,8a7558244157fff,8a755824410ffff",3
519,-202836539#4,202642252#1,0.375,0.375,0.5,0.125,0.4375,0.5625,0.5625,0.5625,0.5,0.5625,0.3125,0.5625,0.75,0.75,0.75,0.6875,0.4375,0.875,0.75,0.4375,0.375,0.0,0.625,"8a75582443b7fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",0
519,-202836539#4,202642252#1,0.25,0.25,0.375,0.375,0.4375,0.5625,0.5625,0.5625,0.375,0.5625,0.75,0.5625,0.625,0.25,0.375,0.25,0.4375,0.75,0.25,0.4375,0.25,0.375,0.5,"8a75582443b7fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",0
519,-202836539#4,202642252#1,0.125,0.125,0.25,0.0,0.4375,0.5625,0.5625,0.5625,0.25,0.5625,0.3125,0.5625,1.0,0.875,0.875,0.6875,0.4375,0.625,0.875,0.4375,0.125,0.125,0.875,"8a75582443b7fff,8a7558244397fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",0
519,-202836539#4,202642252#1,0.875,0.875,1.0,0.625,0.4375,0.5625,0.5625,0.5625,1.0,0.5625,0.3125,0.5625,0.25,0.5,0.25,0.6875,0.4375,0.375,0.5,0.4375,0.875,0.75,0.0,"8a75582443b7fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",4
519,-202836539#4,202642252#1,0.75,0.75,0.875,0.875,0.4375,0.5625,0.5625,0.5625,0.875,0.5625,1.0,0.5625,0.125,0.0,0.0,0.0,0.4375,0.25,0.0,0.4375,0.75,0.875,0.125,"8a75582443b7fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",2
519,-202836539#4,202642252#1,0.0,0.0,0.125,0.25,0.4375,0.5625,0.5625,0.5625,0.125,0.5625,0.625,0.5625,0.875,0.375,0.5,0.375,0.4375,0.5,0.375,0.4375,0.0,0.25,0.75,"8a75582443b7fff,8a7558244397fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",0
519,-202836539#4,202642252#1,0.625,0.625,0.75,0.5,0.4375,0.5625,0.5625,0.5625,0.75,0.5625,0.3125,0.5625,0.5,0.625,0.625,0.6875,0.4375,0.125,0.625,0.4375,0.625,0.5,0.375,"8a75582443b7fff,8a7558244397fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",1
519,-202836539#4,202642252#1,0.5,0.5,0.625,0.75,0.4375,0.5625,0.5625,0.5625,0.625,0.5625,0.875,0.5625,0.375,0.125,0.125,0.125,0.4375,0.0,0.125,0.4375,0.5,0.625,0.25,"8a75582443b7fff,8a7558244397fff,8a75582440cffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff",2
520,-321112242#1,203244577#0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a755827306ffff,8a7558273a97fff,8a7558273ab7fff,8a7558273a87fff,8a7558273af7fff,8a7558273a1ffff,8a7558273a0ffff,8a7558273b5ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a7558271717fff",3
521,1351950472#3,203244577#4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a755824478ffff,8a7558244787fff,8a75582447b7fff,8a75582444effff,8a75582444e7fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a7558244417fff,8a755824458ffff,8a755824459ffff,8a7558246907fff,8a755827164ffff,8a755827165ffff,8a75582716f7fff,8a7558271687fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a7558271717fff,8a755827144ffff,8a7558271737fff",3
522,-1110081045,-435633547#2,0.0,0.0,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.75,0.5,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.5,"8a75582443affff,8a7558244237fff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244557fff",3
522,-1110081045,-435633547#2,0.5,0.5,1.0,0.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.0,"8a75582443affff,8a7558244237fff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244557fff",3
523,-202973959#0,-40459873#3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a7558244307fff,8a755824431ffff,8a7558244237fff,8a75582443affff,8a7558244337fff,8a755824406ffff,8a7558244047fff,8a7558244077fff,8a755824400ffff,8a755824402ffff,8a7558244147fff",3
524,-457848001#3,-202836539#1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a7558244337fff,8a7558244327fff,8a755824432ffff,8a75582443affff,8a75582443a7fff",3
525,-1110081046,-200536248,0.0,0.0,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.75,0.5,1.0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.5,"8a75582443affff,8a7558244237fff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a75582440b7fff",3
525,-1110081046,-200536248,0.5,0.5,1.0,0.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.0,"8a75582443affff,8a7558244237fff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a75582440b7fff",3
526,202836537,-457848001#7,0.5,0.5,0.5,0.0,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.0,"8a7558244397fff,8a75582443a7fff,8a75582443affff,8a755824404ffff,8a755824406ffff,8a7558244047fff,8a7558244077fff,8a755824400ffff",2
526,202836537,-457848001#7,0.0,0.0,1.0,0.5,0.25,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.0,0.5,"8a7558244397fff,8a75582443a7fff,8a75582443affff,8a7558244337fff,8a755824406ffff,8a7558244047fff,8a7558244077fff,8a755824400ffff",3
527,-1110090561,1156898325#2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.75,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a755824432ffff,8a7558244327fff,8a7558244337fff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",0
527,-1110090561,1156898325#2,0.6666666666666667,0.6666666666666667,0.5,0.0,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5,0.1666666666666666,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.5833333333333333,0.6666666666666667,0.6666666666666667,0.1666666666666666,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a7558244a87fff,8a7558244a9ffff,8a755824406ffff,8a755824404ffff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",2
527,-1110090561,1156898325#2,0.5,0.5,0.8333333333333334,0.5,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5833333333333333,0.5,0.5,0.3333333333333333,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a7558244a87fff,8a7558244a9ffff,8a755824406ffff,8a7558244337fff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",2
527,-1110090561,1156898325#2,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.1666666666666666,0.5833333333333334,1.0,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5833333333333333,0.1666666666666666,0.3333333333333333,0.6666666666666667,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a7558244a87fff,8a7558244a9ffff,8a755824406ffff,8a755824404ffff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",0
527,-1110090561,1156898325#2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.1666666666666666,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.6666666666666667,0.5,0.5833333333333333,0.0,0.0,0.8333333333333334,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a7558244a87fff,8a7558244a9ffff,8a755824406ffff,8a7558244337fff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a7558244737fff,8a75582447a7fff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",0
527,-1110090561,1156898325#2,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.4166666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,0.5833333333333334,1.0,0.5833333333333334,0.1666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,"8a7558244a17fff,8a7558244aaffff,8a7558244ad7fff,8a755824432ffff,8a7558244327fff,8a7558244337fff,8a75582443affff,8a755824476ffff,8a75582440dffff,8a75582440c7fff,8a75582440d7fff,8a75582440f7fff,8a755824409ffff,8a755824446ffff,8a7558244467fff,8a7558244477fff,8a755824440ffff,8a755824442ffff,8a7558244407fff,8a75582444e7fff,8a75582444effff,8a75582444cffff,8a75582447b7fff,8a7558244797fff,8a7558244787fff,8a755824479ffff,8a755824478ffff,8a75582446f7fff,8a755824469ffff,8a7558246a6ffff",2
528,200536247,-49263277#2,0.0,0.0,0.75,0.25,0.375,0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.5,0.375,0.25,0.25,0.75,0.25,0.25,0.375,0.0,0.0,0.75,"8a75582443b7fff,8a755824405ffff,8a75582443a7fff,8a75582443affff,8a7558244337fff,8a755824406ffff,8a7558244a9ffff,8a7558244a87fff,8a7558244aa7fff,8a7558244b8ffff,8a7558244b9ffff,8a7558244b97fff,8a75582448cffff,8a7558244167fff,8a7558244147fff",0
528,200536247,-49263277#2,0.25,0.25,1.0,0.0,0.375,0.625,0.625,0.625,0.625,0.625,1.0,0.625,0.25,0.375,0.0,0.0,0.5,0.0,0.0,0.375,0.25,0.25,0.5,"8a75582443b7fff,8a755824405ffff,8a75582443a7fff,8a75582443affff,8a7558244337fff,8a755824406ffff,8a7558244a9ffff,8a7558244a87fff,8a7558244aa7fff,8a7558244b9ffff,8a7558244b97fff,8a75582448cffff,8a7558244167fff,8a7558244147fff",3
528,200536247,-49263277#2,0.75,0.75,0.5,0.5,0.375,0.625,0.625,0.625,0.625,0.625,0.5,0.625,0.75,0.375,0.5,0.625,0.0,0.75,0.5,0.375,0.75,0.75,0.0,"8a75582443b7fff,8a755824405ffff,8a75582443a7fff,8a75582443affff,8a755824404ffff,8a755824406ffff,8a7558244a9ffff,8a7558244a87fff,8a7558244aa7fff,8a7558244b9ffff,8a7558244b97fff,8a75582448cffff,8a7558244167fff,8a7558244147fff",1
528,200536247,-49263277#2,0.5,0.5,0.25,0.75,0.375,0.625,0.625,0.625,0.625,0.625,0.25,0.625,1.0,0.375,0.75,0.625,0.25,0.5,0.75,0.375,0.5,0.5,0.25,"8a75582443b7fff,8a755824405ffff,8a75582443a7fff,8a75582443affff,8a755824404ffff,8a755824406ffff,8a7558244a9ffff,8a7558244a87fff,8a7558244aa7fff,8a7558244b8ffff,8a7558244b9ffff,8a7558244b97fff,8a75582448cffff,8a7558244167fff,8a7558244147fff",0
529,588706019,457848001#4,0.8333333333333334,0.8333333333333334,0.2708333333333333,0.1458333333333333,0.4791666666666666,0.1666666666666666,0.5208333333333334,0.5208333333333334,0.875,0.9583333333333334,0.625,0.5208333333333334,0.0833333333333333,0.7916666666666666,0.7083333333333333,0.5416666666666667,0.125,0.6666666666666667,0.5416666666666667,0.0416666666666666,0.8333333333333334,0.9583333333333334,0.125,"8a7558246d1ffff,8a7558246d17fff,8a7558246d37fff,8a7558273a6ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
529,588706019,457848001#4,0.9583333333333334,0.9583333333333334,0.0625,0.0208333333333333,0.4791666666666666,0.0416666666666666,0.5208333333333334,0.5208333333333334,1.0,0.6666666666666666,0.4166666666666667,0.5208333333333334,0.1666666666666666,0.6666666666666667,0.9166666666666666,0.9166666666666666,0.0,0.9583333333333334,0.9166666666666666,0.25,0.9583333333333334,0.75,0.1666666666666666,"8a7558246d1ffff,8a7558246d17fff,8a7558246d37fff,8a7558273a6ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
529,588706019,457848001#4,0.625,0.625,0.7291666666666666,0.6041666666666667,0.4791666666666666,0.7083333333333334,0.5208333333333334,0.5208333333333334,0.5833333333333334,0.3333333333333333,0.1666666666666666,0.5208333333333334,0.6666666666666666,0.0,0.5,0.75,0.3333333333333333,0.625,0.75,0.5,0.625,0.0833333333333333,0.7916666666666666,"8a7558246d1ffff,8a7558246d17fff,8a7558246daffff,8a7558246d87fff,8a7558246da7fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",0
529,588706019,457848001#4,0.5416666666666667,0.5833333333333333,0.7291666666666666,0.6041666666666667,0.4791666666666666,0.75,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.8333333333333334,0.125,0.5208333333333334,0.4166666666666667,0.0416666666666666,0.5416666666666667,0.7916666666666666,0.375,0.25,0.7916666666666666,0.5416666666666667,0.5833333333333333,0.125,0.875,"8a7558246d1ffff,8a7558246d17fff,8a7558246daffff,8a7558246d87fff,8a7558246da7fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
529,588706019,457848001#4,0.5833333333333333,0.5416666666666667,0.1458333333333333,0.3541666666666666,0.4791666666666666,0.375,0.5208333333333334,0.5208333333333334,0.6666666666666666,0.2916666666666667,0.0833333333333333,0.5208333333333334,0.625,0.0833333333333333,0.5833333333333333,0.8333333333333334,0.4166666666666666,0.4166666666666666,0.8333333333333334,0.5833333333333333,0.5416666666666667,0.3333333333333333,0.5,"8a7558246d1ffff,8a7558246d17fff,8a7558246daffff,8a7558246d87fff,8a7558246da7fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",0
529,588706019,457848001#4,0.9166666666666666,0.9166666666666666,0.0625,0.0208333333333333,0.4791666666666666,0.0833333333333333,0.5208333333333334,0.5208333333333334,0.9583333333333334,1.0,0.375,0.5208333333333334,0.0416666666666666,0.7083333333333333,0.9583333333333334,0.9583333333333334,0.0416666666666666,0.7916666666666666,0.9583333333333334,0.2916666666666666,0.9166666666666666,0.7916666666666666,0.2083333333333333,"8a7558246d1ffff,8a7558246d17fff,8a7558246d37fff,8a7558273a6ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
529,588706019,457848001#4,0.25,0.1666666666666666,0.6458333333333334,0.6875,0.4791666666666666,0.5416666666666666,0.5208333333333334,0.5208333333333334,0.3333333333333333,0.0833333333333333,0.75,0.5208333333333334,0.75,0.4583333333333333,0.2916666666666666,0.2916666666666666,0.7916666666666666,0.3333333333333333,0.2916666666666666,0.7916666666666666,0.1666666666666666,0.5,0.3333333333333333,"8a7558246d1ffff,8a7558246d17fff,8a7558246daffff,8a7558246d87fff,8a7558246da7fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",0
529,588706019,457848001#4,0.5,0.5,0.1458333333333333,0.3541666666666666,0.4791666666666666,0.4166666666666667,0.5208333333333334,0.5208333333333334,0.625,0.7916666666666666,0.0416666666666666,0.5208333333333334,0.375,0.125,0.625,0.875,0.4583333333333333,0.0833333333333333,0.875,0.625,0.5,0.4166666666666666,0.5416666666666667,"8a7558246d1ffff,8a7558246d17fff,8a7558246daffff,8a7558246d87fff,8a7558246da7fff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
529,588706019,457848001#4,0.6666666666666667,0.6666666666666667,0.2708333333333333,0.1458333333333333,0.4791666666666666,0.3333333333333333,0.5208333333333334,0.5208333333333334,0.7083333333333334,0.875,0.875,0.5208333333333334,0.2916666666666667,0.9583333333333334,0.875,0.7083333333333333,0.2916666666666666,0.75,0.7083333333333333,0.4583333333333333,0.6666666666666667,0.7083333333333333,0.2916666666666666,"8a7558246d1ffff,8a7558246d17fff,8a7558246d37fff,8a7558273a6ffff,8a7558271697fff,8a75582716b7fff,8a755827179ffff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271707fff,8a7558271727fff,8a75582710d7fff,8a75582710c7fff,8a75582710f7fff,8a75582710e7fff,8a7558271057fff,8a755827100ffff,8a7558271077fff,8a7558271067fff,8a7558271a97fff,8a7558271a9ffff,8a7558271a8ffff,8a7558244c9ffff,8a7558244ccffff,8a7558244187fff,8a7558244017fff,8a755824400ffff,8a7558244077fff,8a7558244047fff,8a755824406ffff,8a7558244337fff",1
