origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_paved,pct_unpaved,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,pct_lit,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bridges_per_km,tunnels_per_km,bearing_std,turns_per_km,mean_circuity,edge_length_std,edges_per_km,cluster
57680130#2,-979838980#5,"57680130#2,-57680130#2,-57680130#1,-57680130#0,-57680097#1,-57680097#0,-1238123695#0,-174375409,174375409,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5",1.649994654007257,1176.532050630412,43.85076923076922,14.980391782080185,49.96800000000001,0.6336643621382291,0.4614147595934499,0.0,0.0,0.0,0.0,0.5253607584437578,0.0336431353677004,0.0,0.4409961061885416,0.0,0.0,8.499555957393406,0.8499555957393408,0.0,0.0,0.0,84.32280297994124,7.649600361654066,2.005686786563032,40.58291809817706,22.09884548922286,1
79119291#2,57680147,"79119291#2,79119293#0,79119293#1,-41231508#3,-41231508#2,-41231508#1,-79116549#0,79116530#2,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,-39353757#17,39389916#0,57680147",5.539677110989629,3891.130450450438,39.77770212765958,14.96308779444022,39.99600000000001,0.3448879874869228,0.1243759863770189,0.0,0.0,0.0,0.0,0.33471556393345,0.3153656900607421,0.004997084071754,0.3449216619340538,0.0,0.0,4.625905049756509,0.7709841749594182,0.0,0.0,0.0,75.7609523992413,3.340931424824145,2.6310207376989543,90.21302699350568,12.078752074364218,1
79119291#2,57680147,"79119291#2,79119293#0,79119293#1,-41231508#3,-41231508#2,-41231508#1,79116549#1,-79116549#1,-79116549#0,79116530#2,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,-39353757#17,39389916#0,57680147",5.81750824344261,4054.0785702469966,39.37812244897959,14.77820526094742,39.99600000000001,0.3310256885384371,0.1193768644367791,0.0,0.0,0.0,0.0,0.3212621315777279,0.3026899993080069,0.0047962331410558,0.3712516359732093,0.0,0.0,4.43997315002786,0.7399955250046433,0.0,0.0,0.0,77.26960561942772,3.4533124500216688,2.741199485960702,88.31398448754526,12.08659357507584,1
79119291#2,57680147,"79119291#2,79119293#0,79119288,41231358#0,-79116549#2,-79116549#1,-79116549#0,79116530#2,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,-39353757#17,39389916#0,57680147",5.802722329076864,4017.333165174135,39.77770212765958,14.96308779444022,39.99600000000001,0.3340534864617743,0.1204687706988945,0.0,0.0,0.0,0.0,0.3242006250195291,0.3054586187325785,0.00484010292291,0.3655006533249823,0.0,0.0,4.48058432296336,0.7467640538272265,0.0,0.0,0.0,78.32481251514801,3.733820269136133,2.716353769788258,90.61200109916793,11.699303509959885,1
-41231513#4,-174375407#2,"-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,-79116549#6,-79116549#5,-79116549#4,-79116549#3,-79116549#2,-79116549#1,-79116549#0,79116530#2,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",4.545039255847571,3386.584190766512,39.99052173913044,15.056340210082237,39.99600000000001,0.3962707183727769,0.1429059963180445,0.0,0.0,0.0,0.0,0.3845827682690358,0.1218714251102083,0.0057415687606638,0.4878042378600921,0.0,0.0,3.248110597690555,0.5905655632164646,0.0,0.0,0.0,49.25928281499836,3.83867616090702,1.4418496362930495,68.1428516580381,13.583007953978685,1
-41231513#4,-174375407#2,"-41231513#4,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0,-1157449878#1,-1157449878#0,1020078539,1020078540,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,1162803895,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",5.4499113414708775,3897.030780014903,40.20357446808511,14.963243713302337,39.99600000000001,0.3579974751318434,0.1191981557558002,0.0,0.0,0.0,0.0,0.3342087852475615,0.1059082837377122,0.0,0.5598829310147264,0.0,0.0,2.309450581236,0.2566056201373333,0.0,0.0,0.0,58.15052188689496,3.335873061785333,1.659173992516492,71.83379723757375,12.060464146454668,1
-41231513#4,-174375407#2,"-41231513#4,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0,-1157449878#1,-1157449878#0,1020078539,1020078540,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,-41231514#3,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",5.438076470733527,3872.977434353596,39.77770212765957,14.963087794440224,39.99600000000001,0.346504510509475,0.1199384426516528,0.0,0.0,0.0,0.0,0.3362844078327333,0.1065660331308646,0.0,0.5571495590364022,0.0,0.0,2.3237935548421573,0.2581992838713508,0.0,0.0,0.0,58.15052188689496,3.3565906903275606,1.6489331995109775,72.13571398259062,12.135366341953487,1
57680146,-561133140#1,"57680146,-57680146,-57680097#0,-1238123695#0,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,79116549#1,79116549#2,79116549#3,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1",4.041345271126835,3074.29279991282,42.54740425531916,15.94259434408282,49.96800000000001,0.4716541145280883,0.1924234703989005,0.0,0.0,0.0,0.0,0.4432832182674733,0.0128752300512558,0.0061019820903065,0.537739569590964,0.0,0.0,6.505561214132615,0.9758341821198924,0.0,0.0,0.0,77.60930541252087,5.204448971306092,1.586386256284699,62.538261654864975,15.288068853211644,1
57680146,-561133140#1,"57680146,-57680146,-57680097#0,-1238123695#0,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,-979842178#3,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,79116549#1,79116549#2,79116549#3,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1",4.124438508421753,3130.4274713526343,42.034775510204085,15.8076004336328,49.96800000000001,0.4631964361456434,0.1889729421924495,0.0,0.0,0.0,0.0,0.4353342854012932,0.0126443520592713,0.0059925616476016,0.5460288008918336,0.0,0.0,6.388903810430129,0.9583355715645194,0.0,0.0,0.0,79.35404232365869,5.750013429387116,1.6153526811078989,61.67501450014681,15.652814335553815,1
57680146,-561133140#1,"57680146,-57680146,-57680097#0,-1238123695#0,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,563272699,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116549#0,79116549#1,79116549#2,79116549#3,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1",4.296667399978376,3204.9669759465787,42.54740425531916,15.94259434408282,49.96800000000001,0.4524236471780504,0.184577904864951,0.0,0.0,0.0,0.0,0.4252095002755471,0.0123502760998361,0.0058531896728471,0.5565870339517694,0.0,0.0,6.24031390965988,0.936047086448982,0.0,0.0,0.0,77.60930541252087,4.992251127727904,1.6538163061866349,66.63109980040379,14.66473768770072,1
-57680105,-41231515#0,"-57680105,-57680152#1,-57680152#0,-1116499331#0,-1116499332#2,-1116499332#1,-1116499332#0,-1116499329,-1116499328#1,-1116499328#0,-57680087#2,-57680087#1,-57680087#0,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,41231513#0,41231513#1,41231513#2,41231513#3,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0",10.69795546238317,8315.939303393865,40.191120000000005,17.787142382872283,50.004000000000005,0.5385592405602513,0.2230682343859435,0.0,0.0,0.0,0.0,0.0,0.2230682343859435,0.3077621707900294,0.4691695948240271,0.0,0.0,1.924015966959998,0.2405019958699997,0.0,0.2405019958699997,0.0,129.35601719849566,1.6835139710899985,4.923684920759507,276.8896774018056,6.012549896749994,1
-57680105,-41231515#0,"-57680105,-57680152#1,-57680152#0,-1116499331#0,-1116499332#2,-1116499332#1,-1116499332#0,-1116499329,-1116499328#1,-1116499328#0,-57680087#2,-57680087#1,-57680087#0,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680175,227218423,227218424,154901400#0,154901400#1,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,41231513#0,41231513#1,41231513#2,41231513#3,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0",10.470257701487522,8472.000049572984,41.168470588235294,17.62651064544874,50.004000000000005,0.6110992996495386,0.2189591462245378,0.0,0.0,0.0,0.0,0.0,0.2189591462245378,0.3783667413985804,0.4026741123768819,0.0,0.0,1.888574115483681,0.2360717644354601,0.0,0.3541076466531902,0.0,129.08629505667562,1.534466468830491,5.016085059174539,267.5620138902278,6.019829993104234,1
-57680105,-41231515#0,"-57680105,-57680152#1,-57680152#0,-1116499331#0,-1116499332#2,-1116499332#1,-1116499332#0,-1116499329,-1116499328#1,-1116499328#0,-57680087#2,-57680087#1,-57680087#0,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,-79119286#3,-79119286#2,-79119286#1,-79119286#0,-41231753#2,-41231753#1,-41231753#0,1020078542,1157449878#1,41231515#0,-41231515#0",10.662944035206104,8354.252287719935,40.591440000000006,17.778062280673623,50.004000000000005,0.5497863115222591,0.2220452332275711,0.0,0.0,0.0,0.0,0.0,0.2220452332275711,0.3063507593531294,0.4716040074192996,0.0,0.0,1.9151923414521117,0.2393990426815139,0.0,0.2393990426815139,0.0,122.77141721552054,2.0348918627928683,4.946369196860293,276.1215154603621,5.984976067037848,1
-41231514#4,-41231514#1,"-41231514#4,-41231514#3,-41231514#2,-41231514#1",0.403641456582633,293.06918811281,29.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97421930157809,6.824327091083173,1.1331060906885566,42.23310550169333,13.648654182166348,0
-41231514#4,-41231514#1,"-41231514#4,1162803895,-41231514#2,-41231514#1",0.4154763273199848,317.12253377411764,34.992000000000004,10.008000000000004,20.016000000000005,0.1675157833133289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97421930157809,6.306710457304098,1.2261045824296046,34.92194749944164,12.613420914608197,0
57680181#1,-1157449878#0,"57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,-1157449878#0",4.750435172735867,3699.738992677608,42.54948837209303,15.750638965681445,39.99600000000001,0.3981616640267284,0.1306652954445435,0.0,0.0,0.0,0.0,0.3509259745211113,0.2096471859920684,0.0076425776836302,0.4317842618031898,0.0,0.0,4.865208068900255,0.5405786743222506,0.0,0.0,0.0,106.33388962634096,4.054340057416879,2.6513363886698973,94.71669096825796,11.622441497928389,1
57680181#1,-1157449878#0,"57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,-1157449878#0",5.005757301587408,3830.4131687113672,42.54948837209303,15.750638965681445,39.99600000000001,0.3845784172376028,0.1262076614853935,0.0,0.0,0.0,0.0,0.338954168726381,0.2024950924500221,0.0073818518826279,0.4511688869409689,0.0,0.0,4.699231964591325,0.5221368849545917,0.0,0.0,0.0,106.33388962634096,3.916026637159437,2.744981156223356,97.062320502123,11.22594302652372,1
57680181#1,-1157449878#0,"57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,-1157449878#0",5.0343804380848045,3871.042445362855,43.173,16.1064894187203,39.99600000000001,0.3893210567863129,0.1336620814039327,0.0,0.0,0.0,0.0,0.3441756664227198,0.2003697659396977,0.0073043742247172,0.448150193412865,0.0,0.0,4.649910264239626,0.5166566960266251,0.0,0.0,0.0,108.82673949519857,4.133253568213001,2.7740972316666843,96.19355341851028,11.366447312585752,1
-1116499322,-561133140#1,"-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",8.125006282711297,6751.1994079754695,45.447272727272725,20.016619206413093,50.004000000000005,0.6633822651557529,0.2747692351491394,0.0,0.0,0.0,0.0088280363141556,0.0,0.2747692351491394,0.3790928659501861,0.3373098625865188,0.0,0.1481218283700314,3.7030457092507847,0.4443654851100941,0.0,0.5924873134801256,0.0,109.70761427936482,1.925583768810408,2.6915913699653786,329.7923365448504,4.888020336211036,1
-1116499322,-561133140#1,"-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680175,227218423,227218424,154901400#0,154901400#1,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",7.897308521815653,6907.26015415459,46.75870588235295,19.343090028489957,50.004000000000005,0.7495350082928172,0.2685611742237594,0.0,0.0,0.0,0.0086285780769188,0.0,0.2685611742237594,0.4640802547385563,0.2587299929607654,0.0,0.1447752043042013,3.619380107605034,0.4343256129126039,0.0,0.7238760215210066,0.0,109.00166287030338,1.737302451650416,2.7538102043120363,316.48362479543965,4.922356946342846,1
-1116499322,-561133140#1,"-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,57680125#0,57680125#1,57680125#2,57680127,227218689,154901400#2,154901400#3,154901400#4,154901400#5,23030923#2,23030922#1,-227385933,23030922#1,41231752,561133140#1,79119284#2,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",8.509337215804607,7293.609921835392,47.42125714285714,21.054255040591816,50.004000000000005,0.6884158219935833,0.2915191760164287,0.0,0.0,0.0,0.0081715137190549,0.0,0.3287031301675869,0.3509005224571402,0.3122248336562175,0.0,0.1371063178202373,3.4276579455059344,0.4113189534607122,0.0,0.6855315891011869,0.0,109.01363534312873,2.0565947673035607,2.9078414567809387,320.3300512742065,4.798721123708308,1
-174375415#1,-79116549#5,"-174375415#1,39761731#2,-39353757#9,-39353757#8,-39353757#7,-39353757#6,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,79116549#1,79116549#2,79116549#3,79116549#4,79116549#5,-79116549#5",5.013137676343502,3806.8807451771368,39.61999999999999,14.917363437435196,39.99600000000001,0.3568976098080728,0.1244880670588482,0.0,0.0,0.0,0.0,0.3410494308559519,0.2037468259815161,0.0049277297769814,0.4502760133855503,0.0,0.0,4.728280501774018,0.5253645001971131,0.0,0.0,0.0,92.07369102199162,4.728280501774018,2.9116055731555317,75.96447109649887,14.184841505322051,1
-174375415#1,-79116549#5,"-174375415#1,-174375415#0,-39353757#8,-39353757#7,-39353757#6,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,-41231508#0,79119287#0,79119287#1,79119287#2,79116549#5,-79116549#5",5.076434682388718,3862.0304572915857,40.36066666666665,15.414733922023844,39.99600000000001,0.3606006622897019,0.1315099228272487,0.0,0.0,0.0,0.0,0.3449787949931759,0.2008373256755569,0.0048573619014341,0.4493265174298327,0.0,0.0,4.660760757599843,0.5178623063999825,0.0,0.0,0.0,94.07198949888632,4.401829604399852,2.9537855677229423,79.21377077320203,13.98228227279953,1
-174375415#1,-79116549#5,"-174375415#1,-174375415#0,-39353757#8,-39353757#7,-39353757#6,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,-41231508#0,79119287#0,79119287#1,79119287#2,79116549#5,-79116549#5",5.047811545891321,3821.4011806400986,39.8017358490566,14.99964351390616,39.99600000000001,0.3555414819206481,0.1240150413653422,0.0,0.0,0.0,0.0,0.3397535223615723,0.202972635443125,0.0049090055502323,0.4523648366450701,0.0,0.0,4.710314135870166,0.5233682373189074,0.0,0.0,0.0,91.6850552285252,4.186945898551259,2.922711195750136,79.86596697883502,13.869258288951045,1
-22561651#1,-174375407#2,"-22561651#1,-22561651#0,-22561497,-174907150#4,-174907150#3,-174907150#2,-174907150#1,-174907150#0,174375405,561133138,-174375407#4,-174375407#3,-174375407#2",2.0346343623486955,1994.6041269172244,46.91907692307695,13.775715555894845,39.99600000000001,0.8129224694238764,0.8211495057208007,0.0,0.0,0.0,0.7987408240421509,0.0141816453817255,0.1870775305761235,0.0,0.0,0.0,0.5013526175470004,1.002705235094001,1.002705235094001,0.0,0.0,0.0,129.48280878738012,2.5067630877350022,1.8918938364483588,244.5314154571983,6.517584028111005,1
-1076634450,-174375407#2,"-1076634450,41273140#0,41273141#1,41273141#2,-174897323#0,-41231515#6,1020078548,-41273134,-41231515#3,-41231515#2,-41231515#1,-41231515#0,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",5.570589475935608,3984.1627387046574,39.19032,14.6867896680198,39.99600000000001,0.3368346722054961,0.1190832192249788,0.0,0.0,0.0,0.0,0.3268997800738895,0.1035921142414488,0.0024918768611903,0.5670162288234715,0.0,0.0,2.7609313979921293,0.5019875269076599,0.0,0.0,0.0,58.468249237935446,3.513912688353619,1.6411657537802349,72.34731779541217,12.549688172691496,1
-1076634450,-174375407#2,"-1076634450,41273140#0,41273141#1,41273141#2,-174897323#0,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0,-1157449878#1,-1157449878#0,1020078539,1020078540,-41231514#8,-41231514#7,-41231514#6,41231719,1020092132,-41231514#4,1162803895,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",5.424421145392446,3930.929953714291,39.40235294117648,14.617818281567915,39.99600000000001,0.354910211116373,0.1181702262240632,0.0,0.0,0.0,0.0,0.3313266678360661,0.1049949621194431,0.0,0.5636783700444907,0.0,0.0,2.289534564587192,0.2543927293985769,0.0,0.0,0.0,59.69898287013496,4.324676399775807,1.6192379788789166,68.21774657742732,12.974029199327422,1
-1076634450,-174375407#2,"-1076634450,41273140#0,41273141#1,41273141#2,-174897323#0,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,-41231515#1,-41231515#0,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",5.376471828876784,3867.871800943428,39.19032,14.6867896680198,39.99600000000001,0.3469619002826312,0.1226635600294287,0.0,0.0,0.0,0.0,0.336728306957707,0.1067067014692023,0.0025667973114758,0.5539981942616147,0.0,0.0,2.843941207492179,0.5170802195440325,0.0,0.0,0.0,58.21934089127866,3.3610214270362118,1.59326291520523,72.95647850644399,12.927005488600813,1
-57680143#1,41231709#0,"-57680143#1,-57680143#0,79116539,57680143#1,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,870315481#0,870315481#1,870315479#1,41231514#0,41231514#1,41231514#2,41231514#3,41231514#4,41231514#5,41231711#0,41231709#0",2.0753520117661406,2068.685857204748,40.75892307692308,16.22914504445155,39.99600000000001,0.5589100880079912,0.3285198033548443,0.0,0.0,0.0,0.0,0.2448620598510414,0.0,0.3140480281569498,0.4410899119920087,0.0,0.0,7.25098010785858,0.4833986738572386,0.0,0.0,0.0,115.56294543616492,5.317385412429625,3.1110289779037417,94.35995966170287,12.568365520288204,1
-57680143#1,41231709#0,"-57680143#1,-57680143#0,79116539,57680143#1,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,870315479#0,870315479#1,41231514#0,41231514#1,41231514#2,41231514#3,41231514#4,41231514#5,41231711#0,41231709#0",2.039757774071062,2029.859610077955,41.6565,16.593958683286182,39.99600000000001,0.5696006702979765,0.3348035832811864,0.0,0.0,0.0,0.0,0.2495456718607345,0.0,0.3200549984372419,0.4303993297020236,0.0,0.0,7.389673613646581,0.4926449075764387,0.0,0.0,0.0,114.2925520241406,5.911738890917264,3.052639455157201,96.59347302021138,11.823477781834528,1
-57680143#1,41231709#0,"-57680143#1,-57680143#0,79116539,57680143#1,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,870315479#0,870315479#1,41231514#0,41231514#1,41231514#2,41231514#3,41231514#4,41231514#5,41231711#0,41231709#0",2.06838091056846,2070.4888867294426,42.7896,17.204186816004995,39.99600000000001,0.5748369402240456,0.344647284749879,0.0,0.0,0.0,0.0,0.261062392340556,0.0,0.3137745478834896,0.4251630597759543,0.0,0.0,7.244665786974639,0.4829777191316426,0.0,0.0,0.0,117.01153310414966,6.278710348711353,3.113740495014861,94.9470554894965,12.074442978291064,1
