agent_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
219,-144875584#4,-144877432#1,0.3333333333333333,0.3333333333333333,0.75,0.5833333333333333,0.4166666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,1.0,0.5833333333333334,0.1666666666666666,0.4166666666666666,0.6666666666666667,0.5,0.1666666666666666,0.0,0.5,0.4166666666666666,0.3333333333333333,0.8333333333333334,0.5,"8a755824088ffff,8a755824089ffff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff",0
219,-144875584#4,-144877432#1,0.0,0.5,0.75,0.5833333333333333,0.4166666666666666,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,0.5,0.5833333333333334,0.6666666666666666,0.4166666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.4166666666666666,0.5,0.6666666666666667,0.3333333333333333,"8a755824088ffff,8a755824089ffff,8a75582408f7fff,8a7558240127fff,8a75582401a7fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff",4
219,-144875584#4,-144877432#1,0.1666666666666666,0.1666666666666666,0.75,0.5833333333333333,0.4166666666666666,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.8333333333333334,0.4166666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.4166666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666667,"8a755824088ffff,8a755824089ffff,8a75582408f7fff,8a7558240127fff,8a75582401a7fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240407fff,8a7558240417fff",4
220,144775687#0,25343648#3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8a75582442effff,8a75582455b7fff,8a755824096ffff,8a755824095ffff,8a755824082ffff,8a755824080ffff,8a755824081ffff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558242867fff,8a7558242847fff,8a7558242877fff,8a755824280ffff,8a755824281ffff",4
221,-144875582#1,25329948#1,0.5,0.5,1.0,0.0,0.25,0.75,0.75,0.75,0.75,0.75,1.0,0.5,1.0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.0,0.0,"8a7558240d5ffff,8a7558240c77fff,8a7558240c47fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff",4
221,-144875582#1,25329948#1,0.0,0.0,0.5,0.5,0.25,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.5,"8a7558240d5ffff,8a7558240c77fff,8a7558240c47fff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a755824624ffff",4
222,25343583#0,-29271639#0,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,0.0,0.6666666666666667,"8a755824281ffff,8a75582428e7fff,8a755824280ffff,8a7558242807fff,8a755824282ffff,8a7558242957fff,8a7558242947fff,8a7558242967fff,8a7558240597fff,8a75582405b7fff,8a755824624ffff,8a755824626ffff,8a7558240c9ffff,8a7558240caffff,8a7558240c17fff,8a7558240c07fff,8a7558240d57fff,8a7558240d77fff,8a7558240d67fff,8a75582446cffff,8a75582409b7fff,8a755824465ffff,8a755824464ffff,8a755824466ffff,8a755824429ffff",2
222,25343583#0,-29271639#0,0.0,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,"8a755824281ffff,8a75582428e7fff,8a755824280ffff,8a7558242807fff,8a755824282ffff,8a7558242957fff,8a7558242947fff,8a7558242967fff,8a7558240597fff,8a75582405b7fff,8a755824624ffff,8a755824626ffff,8a7558240c9ffff,8a7558240caffff,8a7558240c17fff,8a7558240c07fff,8a7558240d57fff,8a7558240d77fff,8a7558240d67fff,8a75582446cffff,8a75582409b7fff,8a755824465ffff,8a755824464ffff,8a755824466ffff,8a755824429ffff",4
222,25343583#0,-29271639#0,0.3333333333333333,0.0,0.8333333333333334,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.3333333333333333,"8a755824281ffff,8a75582428e7fff,8a755824280ffff,8a7558242807fff,8a755824282ffff,8a7558242957fff,8a7558242947fff,8a7558242967fff,8a7558240597fff,8a75582405b7fff,8a755824624ffff,8a755824626ffff,8a7558240c9ffff,8a7558240caffff,8a7558240c17fff,8a7558240c07fff,8a7558240d57fff,8a7558240d77fff,8a7558240d67fff,8a75582446cffff,8a75582409b7fff,8a755824465ffff,8a755824464ffff,8a755824466ffff,8a755824429ffff",1
223,584171504#1,-297704259#1,0.1111111111111111,0.0,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666667,0.8888888888888888,0.0,0.5555555555555556,0.6111111111111112,0.0,0.2222222222222222,0.8888888888888888,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a75582407affff,8a7558240787fff,8a755824079ffff,8a7558240797fff,8a7558242b67fff",1
223,584171504#1,-297704259#1,0.5555555555555556,0.1111111111111111,0.5,0.3888888888888888,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a75582407affff,8a7558240787fff,8a755824079ffff,8a7558240797fff,8a7558242b67fff",0
223,584171504#1,-297704259#1,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.6666666666666667,0.7777777777777778,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582404cffff,8a7558240797fff,8a7558242b67fff",1
223,584171504#1,-297704259#1,0.4444444444444444,0.2222222222222222,0.5,0.3888888888888888,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666667,0.2222222222222222,0.4444444444444444,0.6111111111111112,0.2222222222222222,0.1111111111111111,0.4444444444444444,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a75582407affff,8a7558240787fff,8a755824079ffff,8a7558240797fff,8a7558242b67fff",0
223,584171504#1,-297704259#1,0.6666666666666667,0.4444444444444444,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,1.0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.8333333333333334,0.4444444444444444,0.3333333333333333,0.8888888888888888,0.6111111111111112,0.4444444444444444,0.3333333333333333,0.6666666666666667,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a7558240417fff,8a755824041ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a7558240797fff,8a7558242b67fff",0
223,584171504#1,-297704259#1,0.7777777777777778,0.8888888888888888,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.8333333333333334,0.0,0.7777777777777778,0.7777777777777778,0.6111111111111112,0.8888888888888888,0.5555555555555556,0.0,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a7558240797fff,8a7558242b67fff",2
223,584171504#1,-297704259#1,0.3333333333333333,0.5555555555555556,0.2777777777777778,0.1666666666666666,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.3333333333333333,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582404cffff,8a7558240797fff,8a7558242b67fff",3
223,584171504#1,-297704259#1,0.2222222222222222,0.6666666666666667,0.2777777777777778,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.5555555555555556,1.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.6111111111111112,0.6666666666666667,0.8888888888888888,0.2222222222222222,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582404cffff,8a7558240797fff,8a7558242b67fff",3
223,584171504#1,-297704259#1,0.8888888888888888,0.7777777777777778,0.8333333333333334,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.6666666666666667,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.6666666666666667,0.0,0.7777777777777778,0.4444444444444444,0.1111111111111111,"8a7558240557fff,8a755824042ffff,8a7558240407fff,8a755824040ffff,8a75582404e7fff,8a75582404effff,8a75582407b7fff,8a75582407a7fff,8a7558240797fff,8a7558242b67fff",2
224,-47358564#2,584171504#7,0.6666666666666667,0.0,0.8888888888888888,0.7777777777777778,0.6111111111111112,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.0,0.7777777777777778,0.8888888888888888,"8a75582404cffff,8a7558242b67fff,8a75582407b7fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",0
224,-47358564#2,584171504#7,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0,0.3333333333333333,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",3
224,-47358564#2,584171504#7,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.6111111111111112,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.4444444444444444,"8a75582404cffff,8a7558242b67fff,8a75582407b7fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",2
224,-47358564#2,584171504#7,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.1111111111111111,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",3
224,-47358564#2,584171504#7,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.0555555555555555,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.0,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",3
224,-47358564#2,584171504#7,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.6111111111111112,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.6666666666666667,0.4444444444444444,0.3333333333333333,0.6666666666666667,0.5555555555555556,"8a75582404cffff,8a7558242b67fff,8a75582407b7fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",0
224,-47358564#2,584171504#7,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.7222222222222222,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.6666666666666667,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",0
224,-47358564#2,584171504#7,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7222222222222222,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.7777777777777778,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",0
224,-47358564#2,584171504#7,0.1111111111111111,0.6666666666666667,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0555555555555555,0.0,0.4444444444444444,0.6666666666666667,0.4444444444444444,0.2222222222222222,"8a75582404cffff,8a7558242b67fff,8a75582404effff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a7558240407fff,8a7558240437fff,8a7558240427fff,8a755824042ffff",3
225,144775711#1,25337907#1,0.2558139534883721,0.3255813953488372,0.0348837209302325,0.5930232558139534,0.7790697674418605,0.3720930232558139,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.1395348837209302,0.1627906976744186,0.6046511627906976,0.8604651162790697,0.4883720930232558,0.2558139534883721,0.2790697674418605,0.5116279069767442,0.1860465116279069,0.1627906976744185,0.3255813953488372,0.3255813953488372,0.0697674418604651,0.8604651162790697,"8a7558240947fff,8a7558240967fff,8a7558240957fff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",3
225,144775711#1,25337907#1,0.2325581395348837,0.1162790697674418,0.8604651162790697,0.5581395348837209,0.3023255813953488,0.9534883720930232,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.0697674418604651,0.2790697674418604,0.0930232558139534,0.8837209302325582,0.4883720930232558,0.1627906976744185,0.3953488372093023,0.5116279069767442,0.1162790697674418,0.2790697674418605,0.0465116279069767,0.1162790697674418,0.5813953488372092,0.6744186046511628,"8a7558240947fff,8a7558240967fff,8a75582442dffff,8a755824092ffff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",1
225,144775711#1,25337907#1,0.5581395348837209,0.6744186046511628,0.4302325581395348,0.8953488372093024,0.7790697674418605,0.7674418604651163,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.4186046511627907,0.6046511627906976,0.9534883720930232,0.3488372093023256,0.4883720930232558,0.2093023255813954,0.1395348837209302,0.5116279069767442,0.5813953488372092,0.3720930232558139,0.7906976744186046,0.6744186046511628,0.6744186046511628,0.5581395348837209,"8a7558240947fff,8a7558240967fff,8a7558240957fff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",2
225,144775711#1,25337907#1,0.0,0.2558139534883721,0.8953488372093024,0.2674418604651163,0.0116279069767442,0.0465116279069767,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.9767441860465116,0.0232558139534883,0.0348837209302325,1.0,0.4883720930232558,0.5813953488372092,0.3255813953488372,0.0232558139534884,0.0,0.9302325581395348,0.3953488372093023,0.2558139534883721,0.0,0.9069767441860466,"8a7558240947fff,8a7558240967fff,8a7558240957fff,8a755824090ffff,8a755824095ffff,8a755824082ffff,8a755824080ffff,8a755824081ffff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558242867fff,8a7558242847fff,8a7558242877fff,8a755824280ffff,8a755824281ffff,8a7558242807fff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",1
225,144775711#1,25337907#1,0.9534883720930232,0.9767441860465116,0.627906976744186,0.0,0.3023255813953488,0.0697674418604651,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6511627906976745,0.8604651162790697,0.3488372093023256,0.3720930232558139,0.4883720930232558,0.9069767441860466,0.9069767441860466,0.5116279069767442,0.9534883720930232,0.7441860465116279,0.5348837209302326,0.9767441860465116,0.9069767441860466,0.1162790697674418,"8a7558240947fff,8a7558240967fff,8a75582442dffff,8a755824092ffff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a75582405b7fff,8a7558240597fff,8a75582462cffff,8a7558242967fff,8a7558242947fff,8a7558242957fff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",2
225,144775711#1,25337907#1,0.2093023255813954,0.2093023255813954,0.2441860465116279,0.8023255813953488,0.7790697674418605,0.5813953488372093,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.7674418604651163,0.2558139534883721,0.8604651162790697,0.3953488372093023,0.4883720930232558,0.3488372093023255,0.3488372093023255,0.5116279069767442,0.5348837209302326,0.4651162790697675,0.4186046511627906,0.2093023255813954,0.1627906976744185,0.7441860465116279,"8a7558240947fff,8a7558240967fff,8a75582442dffff,8a755824092ffff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240c67fff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",1
225,144775711#1,25337907#1,0.1860465116279069,0.1395348837209302,0.4767441860465116,0.9418604651162792,0.7790697674418605,0.9302325581395348,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.0930232558139534,0.1162790697674418,0.5348837209302325,0.9069767441860463,0.4883720930232558,0.0,0.0,0.5116279069767442,0.1395348837209302,0.0,0.0232558139534884,0.1395348837209302,0.4883720930232558,0.7906976744186046,"8a7558240947fff,8a7558240967fff,8a75582442dffff,8a755824092ffff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a755824292ffff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",1
225,144775711#1,25337907#1,0.4883720930232558,0.4186046511627906,0.5465116279069767,0.4069767441860464,0.3023255813953488,0.5581395348837209,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.813953488372093,0.627906976744186,0.1860465116279069,0.2790697674418604,0.4883720930232558,0.9534883720930232,0.9767441860465116,0.5116279069767442,0.3488372093023255,0.8604651162790697,0.9534883720930232,0.4186046511627906,0.4651162790697675,0.4418604651162791,"8a7558240947fff,8a7558240967fff,8a7558240957fff,8a755824090ffff,8a755824091ffff,8a755824098ffff,8a755824099ffff,8a75582408b7fff,8a7558240897fff,8a7558240d4ffff,8a7558240d5ffff,8a7558240d57fff,8a7558240c07fff,8a7558240c17fff,8a7558240caffff,8a7558240c9ffff,8a755824626ffff,8a755824624ffff,8a7558246247fff,8a7558246257fff,8a75582462e7fff,8a75582462f7fff,8a7558242927fff,8a7558242907fff,8a7558242917fff,8a755824291ffff,8a7558242827fff,8a7558242807fff,8a755824281ffff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",0
225,144775711#1,25337907#1,0.0465116279069767,0.3953488372093023,0.8953488372093024,0.2674418604651163,0.0116279069767442,0.0232558139534883,0.5116279069767442,0.5116279069767442,0.5116279069767442,1.0,0.0465116279069767,0.0348837209302325,0.9767441860465116,0.4883720930232558,0.5116279069767442,0.2325581395348837,0.0,0.0232558139534884,0.8837209302325582,0.2558139534883721,0.3953488372093023,0.0232558139534884,0.7209302325581395,"8a7558240947fff,8a7558240967fff,8a75582442dffff,8a755824092ffff,8a755824090ffff,8a755824095ffff,8a755824082ffff,8a755824080ffff,8a755824081ffff,8a75582408f7fff,8a7558240127fff,8a75582401affff,8a7558240187fff,8a755824019ffff,8a755824054ffff,8a755824055ffff,8a7558240477fff,8a755824040ffff,8a75582404e7fff,8a755824041ffff,8a7558240417fff,8a75582404affff,8a755824049ffff,8a755824286ffff,8a7558242867fff,8a7558242847fff,8a7558242877fff,8a755824280ffff,8a755824281ffff,8a7558242807fff,8a75582428affff,8a75582428f7fff,8a75582428d7fff",1
